,ID,Producto,Cliente,Año,Periodo,Cantidad,Ingresos,Conteo,Costos,Margen
4681,5164,V8 - Vegetable Cocktail,Torphy Inc,2019,6,34.0,402.5,8.0,199.34,203.16
4683,5166,Cape Capensis - Fillet,Torphy Inc,2019,1,24.0,312.0,8.0,76.99,235.01
4686,5169,Roe - White Fish,Torphy Inc,2019,2,28.0,339.46,8.0,65.36,274.09999999999997
4688,5171,Roe - White Fish,Torphy Inc,2019,3,31.0,374.27,9.0,72.23,302.03999999999996
4689,5172,Roe - White Fish,Torphy Inc,2019,4,24.0,345.75,9.0,46.55,299.2
4690,5173,Roe - White Fish,Torphy Inc,2019,5,27.0,351.0,9.0,88.65,262.35
4691,5174,Roe - White Fish,Torphy Inc,2019,6,24.0,301.5,8.0,66.36,235.14
4693,5176,Skirt - 29 Foot,Torphy Inc,2019,1,40.0,480.0,8.0,300.32,179.68
4701,5184,Blueberries - Frozen,Torphy Inc,2019,6,34.0,465.5,8.0,312.76,152.74
4703,5186,"Beef - Baby, Liver",Torphy Inc,2019,1,16.0,320.0,8.0,173.84,146.16
4706,5189,Muffin - Mix - Creme Brule 15l,Torphy Inc,2019,2,16.0,310.0,8.0,163.84,146.16
4708,5191,Muffin - Mix - Creme Brule 15l,Torphy Inc,2019,3,18.0,340.0,9.0,175.57,164.43
4709,5192,Muffin - Mix - Creme Brule 15l,Torphy Inc,2019,4,18.0,355.0,9.0,190.57,164.43
4710,5193,Muffin - Mix - Creme Brule 15l,Torphy Inc,2019,5,18.0,360.0,9.0,195.57,164.43
4711,5194,Muffin - Mix - Creme Brule 15l,Torphy Inc,2019,6,16.0,310.0,8.0,163.84,146.16
4713,5196,Wine - Prem Select Charddonany,Torphy Inc,2019,1,16.0,320.0,8.0,170.16,149.84
4716,5199,"Juice - Apple, 1.36l",Torphy Inc,2019,2,20.0,390.4,8.0,203.12,187.27999999999997
4718,5201,"Juice - Apple, 1.36l",Torphy Inc,2019,3,22.0,416.75,9.0,210.74,206.01
4719,5202,"Juice - Apple, 1.36l",Torphy Inc,2019,4,18.0,363.4,9.0,194.83,168.56999999999996
4720,5203,"Juice - Apple, 1.36l",Torphy Inc,2019,5,18.0,369.0,9.0,200.43,168.57
4721,5204,"Juice - Apple, 1.36l",Torphy Inc,2019,6,16.0,316.8,8.0,166.96,149.84
4723,5206,Wine - Semi Dry Riesling Vineland,Torphy Inc,2019,1,16.0,264.0,8.0,151.76,112.24000000000001
4726,5209,Wine - Sawmill Creek Autumn,Torphy Inc,2019,2,22.0,382.0,8.0,194.71,187.29
4728,5211,Wine - Sawmill Creek Autumn,Torphy Inc,2019,3,26.0,404.5,9.0,222.15,182.35
4729,5212,Wine - Sawmill Creek Autumn,Torphy Inc,2019,4,18.0,293.5,9.0,167.23,126.27000000000001
4730,5213,Wine - Sawmill Creek Autumn,Torphy Inc,2019,5,18.0,297.0,9.0,170.73,126.27000000000001
4731,5214,Wine - Sawmill Creek Autumn,Torphy Inc,2019,6,16.0,257.0,8.0,144.76,112.24000000000001
4741,5224,Cheese - Camembert,Torphy Inc,2019,6,24.0,522.0,8.0,360.24,161.76
4743,5226,Cookie Dough - Oatmeal Rasin,Torphy Inc,2019,1,1.0,12.5,1.0,10.05,2.4499999999999993
4746,5229,Mayonnaise - Individual Pkg,Torphy Inc,2019,2,3.0,39.6,3.0,32.25,7.350000000000001
4749,5232,Cherries - Fresh,Torphy Inc,2019,1,2.0,39.0,1.0,32.77,6.229999999999997
4752,5235,Sea Bass - Fillets,Torphy Inc,2019,2,6.0,99.52,3.0,80.83,18.689999999999998
4755,5238,"Sugar - Sweet N Low, Individual",Torphy Inc,2019,1,3.0,77.55,1.0,47.92,29.629999999999995
4758,5241,Onions - Vidalia,Torphy Inc,2019,2,9.0,276.6,3.0,187.71,88.89000000000001
4761,5244,Lemon Pepper,Torphy Inc,2019,6,1.0,41.25,1.0,34.64,6.609999999999999
4769,5252,Wine - Wyndham Estate Bin 777,"Lindgren, Johnson and Mann",2019,6,4.0,60.0,2.0,38.44,21.560000000000002
4773,5256,Muffin Orange Individual,"Lindgren, Johnson and Mann",2019,3,2.0,18.0,1.0,7.8,10.2
4777,5260,Tomatoes - Heirloom,"Lindgren, Johnson and Mann",2019,3,1.0,11.7,1.0,2.14,9.559999999999999
4787,5270,Pork - Ground,"Lindgren, Johnson and Mann",2019,5,2.0,30.5,1.0,10.98,19.52
4789,5272,Kippers - Smoked,"Lindgren, Johnson and Mann",2019,1,7.0,142.45,5.0,40.95,101.49999999999999
4792,5275,Fresh Portabella - 5lbs,"Lindgren, Johnson and Mann",2019,2,7.0,147.4,6.0,45.17,102.23
4794,5277,Fresh Portabella - 5lbs,"Lindgren, Johnson and Mann",2019,3,6.0,112.2,4.0,24.33,87.87
4795,5278,Fresh Portabella - 5lbs,"Lindgren, Johnson and Mann",2019,4,5.0,93.5,3.0,20.81,72.69
4796,5279,Fresh Portabella - 5lbs,"Lindgren, Johnson and Mann",2019,5,10.0,220.0,5.0,73.58,146.42000000000002
4797,5280,Fresh Portabella - 5lbs,"Lindgren, Johnson and Mann",2019,6,6.0,132.0,3.0,44.12,87.88
4799,5282,Wine - Alsace Gewurztraminer,"Lindgren, Johnson and Mann",2019,4,1.0,17.75,1.0,8.61,9.14
4802,5285,Wine - Kwv Chenin Blanc South,"Lindgren, Johnson and Mann",2019,6,2.0,35.5,1.0,17.23,18.27
4805,5288,Pears - Bartlett,"Lindgren, Johnson and Mann",2019,6,1.0,26.4,1.0,11.46,14.939999999999998
4809,5292,"Basil - Primerba, Paste","Lindgren, Johnson and Mann",2019,1,2.0,25.0,1.0,11.59,13.41
4813,5296,Octopus,"Lindgren, Johnson and Mann",2019,3,2.0,24.76,1.0,12.81,11.950000000000001
4817,5300,Cape Capensis - Fillet,"Lindgren, Johnson and Mann",2019,3,2.0,24.76,1.0,5.54,19.220000000000002
4821,5304,Crawfish,"Lindgren, Johnson and Mann",2019,1,9.0,479.75,5.0,169.57,310.18
4824,5307,ORGANIC Shiitake 5lbs/cs (L),"Lindgren, Johnson and Mann",2019,2,9.0,499.9,6.0,188.71,311.18999999999994
4826,5309,ORGANIC Shiitake 5lbs/cs (L),"Lindgren, Johnson and Mann",2019,3,7.0,361.75,4.0,117.12,244.63
4827,5310,ORGANIC Shiitake 5lbs/cs (L),"Lindgren, Johnson and Mann",2019,4,8.0,452.0,4.0,161.24,290.76
4828,5311,ORGANIC Shiitake 5lbs/cs (L),"Lindgren, Johnson and Mann",2019,5,12.0,678.0,6.0,230.88,447.12
4829,5312,ORGANIC Shiitake 5lbs/cs (L),"Lindgren, Johnson and Mann",2019,6,4.0,226.0,3.0,75.74,150.26
4831,5314,Wine - Semi Dry Riesling Vineland,"Lindgren, Johnson and Mann",2019,1,15.0,231.75,6.0,126.55,105.2
4834,5317,Wine - Sawmill Creek Autumn,"Lindgren, Johnson and Mann",2019,2,14.0,217.0,6.0,118.8,98.2
4836,5319,Wine - Sawmill Creek Autumn,"Lindgren, Johnson and Mann",2019,3,11.0,162.25,5.0,85.1,77.15
4837,5320,Wine - Sawmill Creek Autumn,"Lindgren, Johnson and Mann",2019,4,13.0,197.0,5.0,105.82,91.18
4838,5321,Wine - Sawmill Creek Autumn,"Lindgren, Johnson and Mann",2019,5,12.0,198.0,6.0,113.83,84.17
4839,5322,Wine - Sawmill Creek Autumn,"Lindgren, Johnson and Mann",2019,6,9.0,148.5,4.0,85.37,63.129999999999995
4841,5324,Icecream Cone - Areo Chocolate,"Lindgren, Johnson and Mann",2019,1,13.0,274.5,6.0,184.96,89.53999999999999
4844,5327,Cheese - Camembert,"Lindgren, Johnson and Mann",2019,2,15.0,346.61,6.0,245.51,101.10000000000002
4846,5329,Cheese - Camembert,"Lindgren, Johnson and Mann",2019,3,8.0,163.73,4.0,109.81,53.91999999999999
4847,5330,Cheese - Camembert,"Lindgren, Johnson and Mann",2019,4,9.0,181.5,5.0,120.84,60.66
4848,5331,Cheese - Camembert,"Lindgren, Johnson and Mann",2019,5,12.0,270.0,6.0,189.12,80.88
4849,5332,Cheese - Camembert,"Lindgren, Johnson and Mann",2019,6,8.0,180.0,4.0,126.08,53.92
4851,5334,Bread Country Roll,"Lindgren, Johnson and Mann",2019,1,8.0,153.5,5.0,53.82,99.68
4854,5337,Juice - Apple Cider,"Lindgren, Johnson and Mann",2019,2,15.0,388.55,6.0,201.59,186.96
4856,5339,Juice - Apple Cider,"Lindgren, Johnson and Mann",2019,3,6.0,109.5,3.0,34.71,74.78999999999999
4857,5340,Juice - Apple Cider,"Lindgren, Johnson and Mann",2019,4,10.0,188.0,5.0,63.35,124.65
4858,5341,Juice - Apple Cider,"Lindgren, Johnson and Mann",2019,5,13.0,273.0,6.0,110.96,162.04000000000002
4859,5342,Juice - Apple Cider,"Lindgren, Johnson and Mann",2019,6,8.0,168.0,4.0,68.28,99.72
4861,5344,Sage Derby,"Lindgren, Johnson and Mann",2019,1,2.0,89.6,1.0,54.3,35.3
4864,5347,Cheese - Camembert,"Lindgren, Johnson and Mann",2019,5,1.0,40.15,1.0,21.42,18.729999999999997
4867,5350,Cheese - Oka,"Lindgren, Johnson and Mann",2019,4,1.0,95.0,1.0,52.9,42.1
4870,5353,Truffle Shells - White Chocolate,"Lindgren, Johnson and Mann",2019,5,1.0,95.0,1.0,52.9,42.1
4873,5356,Muffin Mix - Lemon Cranberry,"Lindgren, Johnson and Mann",2019,2,2.0,37.96,1.0,24.99,12.970000000000002
4876,5359,Plasticknivesblack,"Lindgren, Johnson and Mann",2019,3,2.0,37.96,1.0,24.99,12.970000000000002
4878,5361,Plasticknivesblack,"Lindgren, Johnson and Mann",2019,4,1.0,18.98,1.0,12.49,6.49
4879,5362,Plasticknivesblack,"Lindgren, Johnson and Mann",2019,5,2.0,37.96,1.0,24.99,12.970000000000002
4885,5368,Muffin Orange Individual,"Wiegand, Moen and Sauer",2019,3,2.0,24.0,1.0,13.8,10.2
4888,5371,Beef - Tenderloin - Aa,"Wiegand, Moen and Sauer",2019,6,2.0,25.0,1.0,14.8,10.2
4891,5374,Sugar - Palm,"Wiegand, Moen and Sauer",2019,6,2.0,58.4,2.0,21.09,37.31
4895,5378,Octopus,"Wiegand, Moen and Sauer",2019,1,11.0,132.0,6.0,66.27,65.73
4898,5381,V8 - Vegetable Cocktail,"Wiegand, Moen and Sauer",2019,2,10.0,122.28,5.0,62.53,59.75
4900,5383,V8 - Vegetable Cocktail,"Wiegand, Moen and Sauer",2019,3,6.0,72.0,3.0,36.15,35.85
4901,5384,V8 - Vegetable Cocktail,"Wiegand, Moen and Sauer",2019,4,7.0,85.0,4.0,43.17,41.83
4902,5385,V8 - Vegetable Cocktail,"Wiegand, Moen and Sauer",2019,5,10.0,125.0,5.0,65.25,59.75
4903,5386,V8 - Vegetable Cocktail,"Wiegand, Moen and Sauer",2019,6,8.0,100.0,4.0,52.2,47.8
4905,5388,Cape Capensis - Fillet,"Wiegand, Moen and Sauer",2019,6,2.0,24.76,1.0,5.16,19.6
4909,5392,Skirt - 29 Foot,"Wiegand, Moen and Sauer",2019,1,11.0,148.5,6.0,99.11,49.39
4912,5395,Blueberries - Frozen,"Wiegand, Moen and Sauer",2019,2,10.0,139.8,5.0,94.9,44.900000000000006
4914,5397,Blueberries - Frozen,"Wiegand, Moen and Sauer",2019,3,7.0,94.5,4.0,63.07,31.43
4915,5398,Blueberries - Frozen,"Wiegand, Moen and Sauer",2019,4,8.0,110.0,4.0,74.08,35.92
4916,5399,Blueberries - Frozen,"Wiegand, Moen and Sauer",2019,5,10.0,145.0,5.0,100.1,44.900000000000006
4917,5400,Blueberries - Frozen,"Wiegand, Moen and Sauer",2019,6,8.0,116.0,4.0,80.08,35.92
4923,5406,Wine - Semi Dry Riesling Vineland,"Wiegand, Moen and Sauer",2019,1,11.0,181.5,6.0,104.34,77.16
4926,5409,Wine - Sawmill Creek Autumn,"Wiegand, Moen and Sauer",2019,2,10.0,165.0,5.0,94.85,70.15
4928,5411,Wine - Sawmill Creek Autumn,"Wiegand, Moen and Sauer",2019,3,7.0,115.5,4.0,66.4,49.099999999999994
4929,5412,Wine - Sawmill Creek Autumn,"Wiegand, Moen and Sauer",2019,4,7.0,115.5,4.0,66.4,49.099999999999994
4930,5413,Wine - Sawmill Creek Autumn,"Wiegand, Moen and Sauer",2019,5,10.0,165.0,5.0,94.85,70.15
4931,5414,Wine - Sawmill Creek Autumn,"Wiegand, Moen and Sauer",2019,6,9.0,148.5,5.0,85.37,63.129999999999995
4933,5416,Icecream Cone - Areo Chocolate,"Wiegand, Moen and Sauer",2019,1,12.0,276.0,6.0,193.84,82.16
4936,5419,Cheese - Camembert,"Wiegand, Moen and Sauer",2019,2,10.0,241.38,5.0,173.98,67.4
4938,5421,Cheese - Camembert,"Wiegand, Moen and Sauer",2019,3,9.0,175.5,4.0,114.84,60.66
4939,5422,Cheese - Camembert,"Wiegand, Moen and Sauer",2019,4,9.0,181.5,4.0,120.84,60.66
4940,5423,Cheese - Camembert,"Wiegand, Moen and Sauer",2019,5,14.0,315.0,5.0,220.64,94.36000000000001
4941,5424,Cheese - Camembert,"Wiegand, Moen and Sauer",2019,6,8.0,180.0,5.0,126.08,53.92
4943,5426,Bread Country Roll,"Wiegand, Moen and Sauer",2019,1,11.0,268.25,6.0,131.22,137.03
4946,5429,Juice - Apple Cider,"Wiegand, Moen and Sauer",2019,2,7.0,191.95,4.0,104.7,87.24999999999999
4948,5431,Juice - Apple Cider,"Wiegand, Moen and Sauer",2019,3,6.0,132.0,4.0,57.22,74.78
4949,5432,Juice - Apple Cider,"Wiegand, Moen and Sauer",2019,4,5.0,110.0,4.0,47.69,62.31
4950,5433,Juice - Apple Cider,"Wiegand, Moen and Sauer",2019,5,9.0,198.0,5.0,85.82,112.18
4951,5434,Juice - Apple Cider,"Wiegand, Moen and Sauer",2019,6,7.0,154.0,5.0,66.76,87.24
4953,5436,Bread Bowl Plain,"Wiegand, Moen and Sauer",2019,2,1.0,14.58,1.0,9.25,5.33
4957,5440,"Sugar - Sweet N Low, Individual","Wiegand, Moen and Sauer",2019,1,1.0,29.5,1.0,19.53,9.969999999999999
4961,5444,Sage Derby,"Wiegand, Moen and Sauer",2019,4,1.0,44.8,1.0,26.07,18.729999999999997
4965,5448,Cheese - Oka,"Wiegand, Moen and Sauer",2019,4,1.0,95.0,1.0,52.9,42.1
4969,5452,Soup - French Can Pea,"Wiegand, Moen and Sauer",2019,1,1.0,25.0,1.0,10.98,14.02
4972,5455,Ice Cream Bar - Hagen Daz,"Wiegand, Moen and Sauer",2019,2,1.0,23.93,1.0,9.95,13.98
4974,5457,Ice Cream Bar - Hagen Daz,"Wiegand, Moen and Sauer",2019,6,1.0,23.93,1.0,9.95,13.98
4976,5459,Pepper - Red Thai,"Wiegand, Moen and Sauer",2019,1,4.0,63.5,3.0,41.43,22.07
4979,5462,Macaroons - Two Bite Choc,"Wiegand, Moen and Sauer",2019,2,1.0,17.5,1.0,11.98,5.52
4981,5464,Macaroons - Two Bite Choc,"Wiegand, Moen and Sauer",2019,3,4.0,62.0,4.0,39.92,22.08
4982,5465,Macaroons - Two Bite Choc,"Wiegand, Moen and Sauer",2019,4,2.0,33.0,2.0,21.96,11.04
4983,5466,Macaroons - Two Bite Choc,"Wiegand, Moen and Sauer",2019,5,5.0,87.5,5.0,59.9,27.6
4984,5467,Macaroons - Two Bite Choc,"Wiegand, Moen and Sauer",2019,6,4.0,70.0,4.0,47.92,22.08
4986,5469,Muffin Mix - Lemon Cranberry,"Wiegand, Moen and Sauer",2019,1,1.0,18.0,1.0,11.52,6.48
4989,5472,Plasticknivesblack,"Wiegand, Moen and Sauer",2019,3,1.0,18.0,1.0,11.51,6.49
4991,5474,Plasticknivesblack,"Wiegand, Moen and Sauer",2019,4,1.0,18.0,1.0,11.51,6.49
4992,5475,Plasticknivesblack,"Wiegand, Moen and Sauer",2019,5,2.0,43.0,2.0,30.02,12.98
4993,5476,Plasticknivesblack,"Wiegand, Moen and Sauer",2019,6,3.0,61.98,2.0,42.52,19.459999999999994
4999,5482,Lemonade - Pineapple Passion,Lubowitz-Stamm,2019,2,4.0,80.0,1.0,45.71,34.29
5002,5485,"Mushroom - Morels, Dry",Lubowitz-Stamm,2019,4,8.0,160.0,1.0,91.36,68.64
5004,5487,"Mushroom - Morels, Dry",Lubowitz-Stamm,2019,5,5.0,100.0,1.0,57.04,42.96
5006,5489,Galliano,Lubowitz-Stamm,2019,2,4.0,260.0,1.0,69.11,190.89
5018,5501,Tea - Earl Grey,"Leuschke, Hackett and Gleason",2019,1,21.0,268.75,4.0,59.56,209.19
5021,5504,"Wine - Red, Metus Rose","Leuschke, Hackett and Gleason",2019,2,13.0,185.9,3.0,55.76,130.14000000000001
5023,5506,"Wine - Red, Metus Rose","Leuschke, Hackett and Gleason",2019,3,23.0,270.25,4.0,40.28,229.97
5024,5507,"Wine - Red, Metus Rose","Leuschke, Hackett and Gleason",2019,4,4.0,47.0,1.0,7.13,39.87
5026,5509,Tomatoes - Heirloom,"Leuschke, Hackett and Gleason",2019,1,16.0,212.4,4.0,60.92,151.48000000000002
5029,5512,"Wine - Red, Metus Rose","Leuschke, Hackett and Gleason",2019,2,10.0,155.0,3.0,59.25,95.75
5031,5514,"Wine - Red, Metus Rose","Leuschke, Hackett and Gleason",2019,3,16.0,187.2,4.0,33.77,153.42999999999998
5032,5515,"Wine - Red, Metus Rose","Leuschke, Hackett and Gleason",2019,4,2.0,23.4,1.0,4.09,19.31
5034,5517,Wine - Alsace Gewurztraminer,"Leuschke, Hackett and Gleason",2019,1,10.0,157.75,4.0,65.81,91.94
5037,5520,Wine - Kwv Chenin Blanc South,"Leuschke, Hackett and Gleason",2019,2,3.0,51.99,2.0,24.58,27.410000000000004
5039,5522,Wine - Kwv Chenin Blanc South,"Leuschke, Hackett and Gleason",2019,3,6.0,88.8,4.0,33.97,54.83
5040,5523,Wine - Kwv Chenin Blanc South,"Leuschke, Hackett and Gleason",2019,4,1.0,14.8,1.0,5.66,9.14
5042,5525,Flour - Masa De Harina Mexican,"Leuschke, Hackett and Gleason",2019,2,2.0,88.0,2.0,53.04,34.96
5045,5528,Container - Clear 16 Oz,"Leuschke, Hackett and Gleason",2019,4,1.0,40.0,1.0,21.85,18.15
5048,5531,Wine - Muscadet Sur Lie,"Leuschke, Hackett and Gleason",2019,1,5.0,77.5,4.0,35.97,41.53
5051,5534,"Pork - Ham, Virginia","Leuschke, Hackett and Gleason",2019,2,1.0,15.5,1.0,7.2,8.3
5053,5536,"Pork - Ham, Virginia","Leuschke, Hackett and Gleason",2019,3,4.0,62.0,4.0,28.8,33.2
5055,5538,Octopus,"Leuschke, Hackett and Gleason",2019,1,27.0,301.25,4.0,139.91,161.34
5058,5541,V8 - Vegetable Cocktail,"Leuschke, Hackett and Gleason",2019,2,19.0,235.22,3.0,121.69,113.53
5060,5543,V8 - Vegetable Cocktail,"Leuschke, Hackett and Gleason",2019,3,32.0,328.0,4.0,136.79,191.21
5061,5544,V8 - Vegetable Cocktail,"Leuschke, Hackett and Gleason",2019,4,6.0,61.5,1.0,25.65,35.85
5063,5546,Longos - Chicken Caeser Salad,"Leuschke, Hackett and Gleason",2019,1,4.0,72.6,4.0,35.4,37.199999999999996
5066,5549,Lettuce - Treviso,"Leuschke, Hackett and Gleason",2019,2,3.0,50.25,2.0,22.35,27.9
5068,5551,Lettuce - Treviso,"Leuschke, Hackett and Gleason",2019,3,4.0,69.2,4.0,32.0,37.2
5069,5552,Lettuce - Treviso,"Leuschke, Hackett and Gleason",2019,4,1.0,18.5,1.0,9.2,9.3
5079,5562,Noodles - Steamed Chow Mein,Hodkiewicz and Sons,2019,3,3.0,52.5,1.0,30.0,22.5
5091,5574,Octopus,Abshire-Price,2019,1,15.0,164.25,5.0,74.6,89.65
5094,5577,V8 - Vegetable Cocktail,Abshire-Price,2019,2,12.0,148.56,4.0,76.84,71.72
5096,5579,V8 - Vegetable Cocktail,Abshire-Price,2019,3,12.0,123.0,4.0,51.28,71.72
5097,5580,V8 - Vegetable Cocktail,Abshire-Price,2019,4,12.0,143.25,4.0,71.53,71.72
5098,5581,V8 - Vegetable Cocktail,Abshire-Price,2019,5,15.0,187.5,5.0,97.85,89.65
5099,5582,V8 - Vegetable Cocktail,Abshire-Price,2019,6,12.0,150.0,4.0,78.28,71.72
5101,5584,Cape Capensis - Fillet,Abshire-Price,2019,1,10.0,115.5,5.0,17.57,97.93
5104,5587,Roe - White Fish,Abshire-Price,2019,2,8.0,99.04,4.0,20.76,78.28
5106,5589,Roe - White Fish,Abshire-Price,2019,3,8.0,90.0,4.0,11.98,78.02
5107,5590,Roe - White Fish,Abshire-Price,2019,4,8.0,100.5,4.0,23.84,76.66
5108,5591,Roe - White Fish,Abshire-Price,2019,5,10.0,130.0,5.0,32.74,97.25999999999999
5109,5592,Roe - White Fish,Abshire-Price,2019,6,8.0,104.0,4.0,25.61,78.39
5111,5594,Skirt - 29 Foot,Abshire-Price,2019,1,15.0,186.75,5.0,119.4,67.35
5114,5597,Blueberries - Frozen,Abshire-Price,2019,2,12.0,171.6,4.0,117.72,53.879999999999995
5116,5599,Blueberries - Frozen,Abshire-Price,2019,3,12.0,141.0,4.0,87.12,53.879999999999995
5117,5600,Blueberries - Frozen,Abshire-Price,2019,4,12.0,165.75,4.0,111.87,53.879999999999995
5118,5601,Blueberries - Frozen,Abshire-Price,2019,5,15.0,217.5,5.0,150.15,67.35
5119,5602,Blueberries - Frozen,Abshire-Price,2019,6,12.0,174.0,4.0,120.12,53.879999999999995
5121,5604,Coffee - Espresso,Abshire-Price,2019,1,5.0,76.5,5.0,48.9,27.6
5124,5607,"Trout - Hot Smkd, Dbl Fillet",Abshire-Price,2019,2,4.0,64.92,4.0,42.84,22.08
5126,5609,"Trout - Hot Smkd, Dbl Fillet",Abshire-Price,2019,3,4.0,58.0,4.0,35.92,22.08
5127,5610,"Trout - Hot Smkd, Dbl Fillet",Abshire-Price,2019,4,4.0,64.0,4.0,41.92,22.08
5128,5611,"Trout - Hot Smkd, Dbl Fillet",Abshire-Price,2019,5,5.0,82.5,5.0,54.9,27.6
5129,5612,"Trout - Hot Smkd, Dbl Fillet",Abshire-Price,2019,6,4.0,66.0,4.0,43.92,22.08
5131,5614,"Beef - Baby, Liver",Abshire-Price,2019,1,5.0,92.5,5.0,46.8,45.7
5134,5617,Muffin - Mix - Creme Brule 15l,Abshire-Price,2019,2,4.0,80.0,4.0,43.44,36.56
5136,5619,Muffin - Mix - Creme Brule 15l,Abshire-Price,2019,3,4.0,70.0,4.0,33.44,36.56
5137,5620,Muffin - Mix - Creme Brule 15l,Abshire-Price,2019,4,4.0,77.5,4.0,40.94,36.56
5138,5621,Muffin - Mix - Creme Brule 15l,Abshire-Price,2019,5,5.0,100.0,5.0,54.3,45.7
5139,5622,Muffin - Mix - Creme Brule 15l,Abshire-Price,2019,6,4.0,80.0,4.0,43.44,36.56
5141,5624,Wine - Dubouef Macon - Villages,Abshire-Price,2019,1,5.0,60.5,5.0,32.9,27.6
5144,5627,White Baguette,Abshire-Price,2019,2,4.0,52.8,4.0,30.72,22.08
5146,5629,White Baguette,Abshire-Price,2019,3,4.0,48.25,4.0,26.17,22.08
5147,5630,White Baguette,Abshire-Price,2019,4,4.0,55.0,4.0,32.92,22.08
5148,5631,White Baguette,Abshire-Price,2019,5,5.0,68.75,5.0,41.15,27.6
5149,5632,White Baguette,Abshire-Price,2019,6,4.0,55.0,4.0,32.92,22.08
5151,5634,Wine - Semi Dry Riesling Vineland,Abshire-Price,2019,1,5.0,77.25,5.0,42.2,35.05
5154,5637,Wine - Sawmill Creek Autumn,Abshire-Price,2019,2,4.0,66.0,4.0,37.96,28.04
5156,5639,Wine - Sawmill Creek Autumn,Abshire-Price,2019,3,4.0,59.0,4.0,30.96,28.04
5157,5640,Wine - Sawmill Creek Autumn,Abshire-Price,2019,4,4.0,64.25,4.0,36.21,28.04
5158,5641,Wine - Sawmill Creek Autumn,Abshire-Price,2019,5,5.0,82.5,5.0,47.45,35.05
5159,5642,Wine - Sawmill Creek Autumn,Abshire-Price,2019,6,4.0,66.0,4.0,37.96,28.04
5161,5644,Icecream Cone - Areo Chocolate,Abshire-Price,2019,1,10.0,216.0,5.0,148.6,67.4
5164,5647,Cheese - Camembert,Abshire-Price,2019,2,8.0,217.84,4.0,163.92,53.920000000000016
5166,5649,Cheese - Camembert,Abshire-Price,2019,3,8.0,156.0,4.0,102.08,53.92
5167,5650,Cheese - Camembert,Abshire-Price,2019,4,8.0,174.0,4.0,120.08,53.92
5168,5651,Cheese - Camembert,Abshire-Price,2019,5,10.0,225.0,5.0,157.6,67.4
5169,5652,Cheese - Camembert,Abshire-Price,2019,6,8.0,180.0,4.0,126.08,53.92
5171,5654,Bread Country Roll,Abshire-Price,2019,1,10.0,212.5,5.0,87.85,124.65
5174,5657,Juice - Apple Cider,Abshire-Price,2019,2,8.0,277.2,4.0,177.48,99.72
5176,5659,Juice - Apple Cider,Abshire-Price,2019,3,8.0,146.0,4.0,46.28,99.72
5177,5660,Juice - Apple Cider,Abshire-Price,2019,4,8.0,162.5,4.0,62.78,99.72
5178,5661,Juice - Apple Cider,Abshire-Price,2019,5,10.0,210.0,5.0,85.35,124.65
5179,5662,Juice - Apple Cider,Abshire-Price,2019,6,8.0,168.0,4.0,68.28,99.72
5185,5668,Wine - Wyndham Estate Bin 777,Rath LLC,2019,2,1.0,15.13,1.0,9.74,5.390000000000001
5189,5672,Muffin Orange Individual,Rath LLC,2019,1,1.0,12.0,1.0,6.9,5.1
5192,5675,Beef - Tenderloin - Aa,Rath LLC,2019,2,1.0,12.38,1.0,7.28,5.1000000000000005
5194,5677,Beef - Tenderloin - Aa,Rath LLC,2019,3,1.0,12.0,1.0,6.9,5.1
5196,5679,Tomatoes - Heirloom,Rath LLC,2019,1,6.0,93.0,1.0,35.45,57.55
5200,5683,Coriander - Ground,Rath LLC,2019,2,1.0,15.13,1.0,5.37,9.760000000000002
5204,5687,Wine - Riesling Alsace Ac 2001,Rath LLC,2019,1,1.0,12.0,1.0,7.52,4.48
5207,5690,Paste - Black Olive,Rath LLC,2019,2,1.0,13.2,1.0,8.72,4.479999999999999
5209,5692,Paste - Black Olive,Rath LLC,2019,3,1.0,12.0,1.0,7.52,4.48
5215,5698,Kohlrabi,Rath LLC,2019,1,1.0,11.88,1.0,7.75,4.130000000000001
5218,5701,Puree - Guava,Rath LLC,2019,4,1.0,11.88,1.0,7.75,4.130000000000001
5221,5704,Octopus,Rath LLC,2019,4,1.0,12.38,1.0,6.4,5.98
5225,5708,Skirt - 29 Foot,Rath LLC,2019,4,1.0,14.3,1.0,9.81,4.49
5229,5712,Butter Balls Salted,Rath LLC,2019,3,1.0,25.85,1.0,15.93,9.920000000000002
5233,5716,Caviar - Salmon,Rath LLC,2019,3,1.0,27.0,1.0,15.85,11.15
5236,5719,Asparagus - Mexican,Rath LLC,2019,4,2.0,54.0,1.0,31.7,22.3
5239,5722,Wine - Semi Dry Riesling Vineland,Rath LLC,2019,1,2.0,33.0,1.0,18.97,14.030000000000001
5242,5725,Wine - Sawmill Creek Autumn,Rath LLC,2019,2,2.0,33.0,1.0,18.97,14.030000000000001
5244,5727,Wine - Sawmill Creek Autumn,Rath LLC,2019,3,2.0,33.0,1.0,18.97,14.030000000000001
5245,5728,Wine - Sawmill Creek Autumn,Rath LLC,2019,4,2.0,33.0,1.0,18.97,14.030000000000001
5247,5730,Icecream Cone - Areo Chocolate,Rath LLC,2019,1,1.0,22.5,1.0,15.76,6.74
5250,5733,Cheese - Camembert,Rath LLC,2019,2,1.0,27.23,1.0,20.49,6.740000000000002
